"Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
1478.63149260417,1128.10124596947,1829.16173923887,942.541742205401,2014.72124300294
1576.1590173019,1032.67877990849,2119.63925469532,744.977720942822,2407.34031366098
1745.36108971274,1058.87579375132,2431.84638567416,695.472429611159,2795.24974981432
1970.81398745016,1187.13414122438,2754.49383367594,772.279090136299,3169.34888476402
1884.78813441783,1043.00319731082,2726.57307152484,597.389169119912,3172.18709971575
1828.78044900185,958.11200865817,2699.44888934554,497.207977453193,3160.35292055051
1674.08519815679,792.872376597372,2555.2980197162,326.386487151416,3021.78390916216
1664.8034933626,781.721613101623,2547.88537362358,314.246303745408,3015.3606829798
1549.64742451562,666.539140869234,2432.75570816201,199.049854405077,2900.24499462617
1443.82442798895,559.083175756614,2328.56568022128,90.7294479400218,2796.91940803787
1473.20507413421,584.597449679064,2361.81269858935,114.196988041582,2832.21316022683
1534.89486976536,641.160852367529,2428.6288871632,168.046642231373,2901.74309729935
