"Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
819.913167483116,597.025301020009,1042.80103394622,479.035591735299,1160.79074323093
1025.35133616357,729.813488821282,1320.88918350587,573.365202766564,1477.33746956058
1053.9171235651,728.909920452035,1378.92432667816,556.861499785339,1550.97274734486
1290.62418385334,938.719539792981,1642.5288279137,752.432473980479,1828.8158937262
1253.33078172193,881.816532864461,1624.8450305794,685.148769323031,1821.51279412083
1391.85967185718,1009.47767321602,1774.24167049835,807.056870453989,1976.66247326038
1256.42699045882,870.356029758792,1642.49795115885,665.982408443676,1846.87157247397
1293.18578999727,906.924889307409,1679.44669068713,702.450719835335,1883.9208601592
1262.76044669681,875.49320444498,1650.02768894864,670.48630992949,1855.03458346413
1042.77204301396,650.533489533428,1435.01059649448,442.894941819648,1642.64914420826
980.471115187618,578.629102600831,1382.31312777441,365.906790723232,1595.03543965201
891.689919871661,477.397104914968,1305.98273482836,258.083736398448,1525.29610334488
