"Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
1786.90682096036,1338.20720587966,2235.60643604107,1100.67997759379,2473.13366432694
1525.58561386492,893.791413049655,2157.37981468019,559.339765838532,2491.83146189132
1371.6587407171,650.165759455504,2093.15172197869,268.230446148062,2475.08703528613
1336.24746917975,565.240157147378,2107.25478121213,157.093540435324,2515.40139792418
1131.07915015474,331.510722494444,1930.64757781504,-91.7552355404978,2353.91353584999
1010.89960334875,193.869948274143,1827.92925842335,-238.639425201312,2260.43863189881
930.194396047803,102.583265909724,1757.80552618588,-335.527602103565,2195.91639419917
817.464163648441,-16.6036662032641,1651.53199350015,-458.132504580927,2093.06083187781
819.611437476361,-18.4122268678236,1657.63510182055,-462.035157531229,2101.25803248395
880.632425411165,40.1792256631412,1721.08562515919,-404.729823354506,2165.99467417684
1016.58269310027,174.635152801975,1858.53023339857,-271.064952318891,2304.23033851943
1006.02200894502,163.15451225076,1848.88950563927,-283.032588368947,2295.07660625898
