"Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
543.539647801766,396.531591197288,690.547704406243,318.710226864997,768.369068738534
386.49858850838,176.517990858208,596.479186158552,65.3609769510641,707.636200065696
382.098956656185,126.639304959008,637.558608353363,-8.5928658900603,772.79077920243
418.083696205353,129.064628534318,707.102763876387,-23.9328240115685,860.100216422273
385.911219561884,72.7822014212585,699.040237702509,-92.9782879463147,864.800727070082
361.883163261009,32.2884196608019,691.477906861217,-142.188498245332,865.954824767351
406.211147906733,66.1678690904082,746.254426723057,-113.840169249349,926.262465062814
419.030201691868,73.0218743280682,765.038529055668,-110.143869970089,948.204273353826
464.367600664468,115.467680076851,813.267521252086,-69.2287812103558,997.963982539292
447.076380379627,97.1338000085907,797.018960750662,-88.1146120271269,982.26737278638
528.742763781141,178.625501103447,878.860026458835,-6.71538215965018,1064.20090972193
569.576319332723,219.4495217446,919.703116920846,34.1035910048172,1105.04904766063
